04/13/2017,50,1,0,CVX
04/06/2017,37,2,0,CVX
03/31/2017,39,1,0,CVX
03/23/2017,29,1,0,CVX
03/08/2017,61,1,0,CVX
03/07/2017,46,5,2,CVX
03/07/2017,85,4,2,CVX
03/01/2017,69,2,2,CVX
02/23/2017,77,2,1,CVX
02/07/2017,53,4,3,CVX
02/07/2017,53,4,3,CVX
01/27/2017,208,9,10,CVX
01/25/2017,20,1,0,CVX
12/23/2016,30,1,0,CVX
12/07/2016,78,5,2,CVX
10/12/2016,36,1,0,CVX
08/29/2016,42,1,0,CVX
08/25/2016,67,5,1,CVX
08/18/2016,38,1,0,CVX
08/09/2016,51,6,4,CVX
08/08/2016,90,2,8,CVX
08/04/2016,39,1,0,CVX
07/29/2016,105,4,1,CVX
07/27/2016,11,0,0,CVX
07/20/2016,75,3,0,CVX
07/14/2016,66,2,0,CVX
07/06/2016,40,0,2,CVX
07/05/2016,36,1,3,CVX
07/05/2016,84,2,3,CVX
06/30/2016,77,10,2,CVX
06/29/2016,25,1,0,CVX
06/16/2016,41,2,4,CVX
06/01/2016,20,0,0,CVX
05/26/2016,57,4,3,CVX
05/11/2016,29,3,0,CVX
04/29/2016,122,3,3,CVX
03/09/2016,224,14,10,CVX
03/09/2016,87,0,7,CVX
03/07/2016,57,0,1,CVX
02/02/2016,153,1,4,CVX
01/27/2016,17,1,0,CVX
12/21/2015,57,3,0,CVX
11/25/2015,229,7,8,CVX
11/09/2015,41,0,2,CVX
10/30/2015,148,4,6,CVX
10/28/2015,32,2,1,CVX
10/23/2015,67,1,1,CVX
10/19/2015,126,3,3,CVX
10/07/2015,132,3,4,CVX
09/28/2015,187,13,5,CVX
09/03/2015,129,4,6,CVX
07/29/2015,37,2,1,CVX
07/28/2015,92,3,5,CVX
06/01/2015,71,2,1,CVX
04/29/2015,22,2,0,CVX
03/30/2017,87,7,0,CMG
03/30/2017,143,13,1,CMG
03/03/2017,64,3,0,CMG
02/07/2017,99,6,3,CMG
02/02/2017,116,3,2,CMG
01/10/2017,129,5,2,CMG
12/07/2016,140,2,5,CMG
11/14/2016,60,1,1,CMG
10/26/2016,27,0,0,CMG
07/28/2016,19,1,1,CMG
07/22/2016,36,2,1,CMG
07/21/2016,179,15,1,CMG
07/21/2016,104,4,2,CMG
05/11/2016,133,17,6,CMG
03/23/2016,219,20,7,CMG
02/02/2016,26,2,1,CMG
12/10/2015,65,3,1,CMG
12/10/2015,89,4,1,CMG
12/08/2015,109,3,3,CMG
11/20/2015,153,7,9,CMG
11/20/2015,53,0,5,CMG
11/05/2015,128,3,6,CMG
11/01/2015,216,9,6,CMG
10/20/2015,24,0,2,CMG
08/30/2015,151,5,4,CMG
07/21/2015,15,0,1,CMG
02/23/2017,45,5,1,CB
02/20/2017,22,0,0,CB
01/31/2017,140,13,2,CB
12/05/2016,16,3,0,CB
09/01/2016,212,10,2,CB
07/26/2016,102,8,1,CB
07/13/2016,35,0,0,CB
06/30/2016,61,3,3,CB
05/19/2016,31,3,1,CB
02/25/2016,71,6,1,CB
11/19/2015,24,1,1,CB
10/27/2015,64,0,0,CB
08/13/2015,23,1,1,CB
07/01/2015,225,13,9,CB
03/28/2017,75,10,0,CHD
03/22/2017,15,1,0,CHD
02/07/2017,157,9,0,CHD
08/23/2016,29,3,0,CHD
08/16/2016,23,1,0,CHD
08/04/2016,75,2,1,CHD
05/05/2016,60,3,0,CHD
02/02/2016,33,1,1,CHD
02/02/2016,73,2,2,CHD
10/28/2015,24,1,1,CHD
08/04/2015,24,1,0,CHD
08/04/2015,32,1,1,CHD
07/28/2015,28,1,1,CHD
06/09/2015,44,1,0,CHD
05/07/2015,98,1,2,CHD
05/07/2015,66,7,3,CHD
05/06/2015,36,1,1,CHD
03/01/2017,28,2,0,CI
02/23/2017,85,3,1,CI
02/23/2017,32,1,0,CI
02/22/2017,9,1,0,CI
02/21/2017,32,4,0,CI
02/16/2017,28,3,1,CI
02/09/2017,30,2,0,CI
02/08/2017,22,2,1,CI
02/02/2017,34,2,2,CI
01/25/2017,43,3,3,CI
01/23/2017,50,2,1,CI
01/19/2017,41,2,2,CI
01/19/2017,46,1,3,CI
01/11/2017,33,8,0,CI
01/10/2017,48,0,0,CI
07/29/2016,132,15,2,CI
07/29/2016,169,13,1,CI
07/27/2016,91,1,5,CI
07/27/2016,149,16,10,CI
07/27/2016,206,14,6,CI
07/26/2016,80,4,1,CI
07/21/2016,224,13,12,CI
07/21/2016,44,4,3,CI
07/21/2016,33,2,0,CI
07/21/2016,23,1,1,CI
07/19/2016,30,1,1,CI
06/28/2016,14,0,0,CI
06/19/2016,39,1,4,CI
05/27/2016,27,0,2,CI
05/26/2016,29,2,1,CI
05/26/2016,20,1,0,CI
05/06/2016,199,10,4,CI
02/04/2016,32,0,2,CI
01/22/2016,107,5,3,CI
10/08/2015,224,15,10,CI
08/03/2015,44,8,3,CI
07/30/2015,39,1,0,CI
07/24/2015,38,1,0,CI
07/24/2015,217,19,11,CI
07/08/2015,51,17,1,CI
06/22/2015,21,2,0,CI
06/21/2015,54,2,4,CI
06/21/2015,93,10,3,CI
06/20/2015,161,24,2,CI
06/10/2015,31,1,0,CI
04/30/2015,45,1,0,CI
04/03/2017,43,3,0,XEC
08/03/2016,132,5,3,XEC
12/10/2015,28,2,0,XEC
09/11/2015,24,2,0,XEC
06/02/2015,63,5,2,XEC
06/02/2015,14,0,1,XEC
05/20/2015,98,4,1,XEC
05/19/2015,51,2,0,XEC
05/15/2015,23,2,0,XEC
05/04/2015,22,0,0,XEC
02/08/2017,95,5,1,CINF
01/27/2017,46,4,1,CINF
01/12/2017,54,1,3,CINF
08/12/2016,45,2,3,CINF
08/12/2016,45,2,3,CINF
07/26/2016,60,5,0,CINF
07/14/2016,61,0,5,CINF
01/29/2016,34,2,0,CINF
11/20/2015,35,6,2,CINF
08/14/2015,24,2,1,CINF
05/04/2015,22,1,0,CINF
03/22/2017,86,3,0,CTAS
03/21/2017,65,5,0,CTAS
12/22/2016,66,4,0,CTAS
09/29/2016,38,0,0,CTAS
09/27/2016,56,4,0,CTAS
08/16/2016,46,6,4,CTAS
08/16/2016,42,3,1,CTAS
08/16/2016,76,6,0,CTAS
08/16/2016,142,8,1,CTAS
08/03/2016,23,1,1,CTAS
08/02/2016,35,5,1,CTAS
07/19/2016,69,4,0,CTAS
06/28/2016,57,8,0,CTAS
06/16/2016,10,1,0,CTAS
10/01/2015,78,4,3,CTAS
08/04/2015,20,1,0,CTAS
07/31/2015,34,3,1,CTAS
07/16/2015,37,0,0,CTAS
07/15/2015,81,5,4,CTAS
03/31/2017,48,7,0,CSCO
01/09/2017,26,0,5,CSCO
12/07/2016,9,1,0,CSCO
09/22/2016,80,6,2,CSCO
08/17/2016,187,9,6,CSCO
08/16/2016,59,2,2,CSCO
07/18/2016,32,4,0,CSCO
06/28/2016,57,7,1,CSCO
06/23/2016,40,3,2,CSCO
06/23/2016,39,0,0,CSCO
06/06/2016,26,5,1,CSCO
05/18/2016,74,5,0,CSCO
03/01/2016,50,4,1,CSCO
02/03/2016,42,4,3,CSCO
12/22/2015,34,3,0,CSCO
12/07/2015,234,20,11,CSCO
11/20/2015,68,7,3,CSCO
11/18/2015,40,4,1,CSCO
11/12/2015,34,0,0,CSCO
11/09/2015,59,5,0,CSCO
10/27/2015,30,4,2,CSCO
10/23/2015,14,1,0,CSCO
10/05/2015,141,3,5,CSCO
09/15/2015,23,2,0,CSCO
09/14/2015,175,7,1,CSCO
08/27/2015,50,6,2,CSCO
08/12/2015,42,1,0,CSCO
07/29/2015,20,0,0,CSCO
07/23/2015,75,4,2,CSCO
06/30/2015,55,9,2,CSCO
06/30/2015,14,1,0,CSCO
06/23/2015,64,6,4,CSCO
06/10/2015,154,14,3,CSCO
06/10/2015,125,9,2,CSCO
05/28/2015,29,2,1,CSCO
05/04/2015,50,4,3,CSCO
04/13/2017,77,3,0,C
04/13/2017,84,10,1,C
04/03/2017,8,1,0,C
03/15/2017,68,5,0,C
03/15/2017,28,2,2,C
03/09/2017,70,5,2,C
03/02/2017,34,3,1,C
03/01/2017,15,0,0,C
03/01/2017,26,0,0,C
02/28/2017,27,0,1,C
02/24/2017,46,0,1,C
02/21/2017,17,2,0,C
02/20/2017,69,8,4,C
02/17/2017,27,3,0,C
01/30/2017,138,14,1,C
01/25/2017,54,6,1,C
01/25/2017,8,1,0,C
01/18/2017,96,3,0,C
01/18/2017,69,10,1,C
01/09/2017,55,2,0,C
12/13/2016,25,3,1,C
12/02/2016,45,3,0,C
11/21/2016,57,1,3,C
11/17/2016,45,1,0,C
10/31/2016,38,2,0,C
10/14/2016,124,7,3,C
10/14/2016,108,7,1,C
10/04/2016,42,0,0,C
08/26/2016,18,3,0,C
08/22/2016,57,3,4,C
08/12/2016,22,0,0,C
08/11/2016,60,1,3,C
07/28/2016,37,3,1,C
07/28/2016,17,1,0,C
07/20/2016,19,3,0,C
07/15/2016,72,4,1,C
07/15/2016,96,8,1,C
07/11/2016,198,8,4,C
07/06/2016,14,0,0,C
06/29/2016,26,1,4,C
06/29/2016,27,0,0,C
06/14/2016,12,1,0,C
05/26/2016,21,0,0,C
05/25/2016,117,2,8,C
05/16/2016,32,2,2,C
05/16/2016,15,0,0,C
05/10/2016,33,3,0,C
04/12/2016,174,4,8,C
04/01/2016,25,2,0,C
03/31/2016,65,6,0,C
02/29/2016,142,10,6,C
02/19/2016,82,2,0,C
02/12/2016,182,7,10,C
02/02/2016,236,12,7,C
01/14/2016,23,2,0,C
12/18/2015,67,3,2,C
10/22/2015,22,2,0,C
10/20/2015,218,6,7,C
10/15/2015,225,15,9,C
09/14/2015,40,1,1,C
09/10/2015,219,16,12,C
09/02/2015,46,1,0,C
08/31/2015,176,1,5,C
08/18/2015,51,1,1,C
07/21/2015,44,5,1,C
07/15/2015,22,2,0,C
06/25/2015,39,3,0,C
06/18/2015,60,3,0,C
05/20/2015,211,10,15,C
05/18/2015,137,3,6,C
05/11/2015,128,7,6,C
05/08/2015,20,0,0,C
04/29/2015,17,1,0,C
02/27/2017,49,0,0,CFG
12/14/2016,26,3,0,CFG
12/14/2016,26,3,0,CFG
09/28/2016,61,4,1,CFG
07/25/2016,32,2,0,CFG
07/25/2016,30,0,0,CFG
07/21/2016,78,6,0,CFG
06/29/2016,50,4,4,CFG
03/09/2016,49,2,0,CFG
10/30/2015,51,3,1,CFG
07/29/2015,40,2,0,CFG
07/28/2015,41,2,0,CFG
07/21/2015,28,2,1,CFG
03/13/2017,22,1,0,CTXS
01/25/2017,131,10,0,CTXS
01/09/2017,24,0,0,CTXS
09/26/2016,25,1,1,CTXS
07/26/2016,42,5,1,CTXS
07/26/2016,86,7,0,CTXS
07/26/2016,209,17,11,CTXS
01/20/2016,25,1,0,CTXS
11/17/2015,80,2,2,CTXS
11/17/2015,139,10,4,CTXS
11/17/2015,72,3,0,CTXS
10/21/2015,58,2,0,CTXS
10/21/2015,31,1,1,CTXS
07/28/2015,113,4,0,CTXS
07/28/2015,55,1,4,CTXS
07/28/2015,114,11,5,CTXS
04/12/2017,40,1,1,CME
03/30/2017,45,1,1,CME
03/03/2017,88,3,0,CME
02/08/2017,17,1,0,CME
02/02/2017,22,1,1,CME
02/02/2017,119,3,0,CME
10/31/2016,63,5,1,CME
10/27/2016,132,3,0,CME
07/28/2016,126,4,0,CME
04/08/2016,79,5,1,CME
02/09/2016,233,11,3,CME
12/09/2015,37,2,0,CME
11/11/2015,20,1,0,CME
09/09/2015,42,3,0,CME
08/05/2015,20,1,0,CME
05/19/2015,18,1,0,CME
03/01/2017,16,0,0,CMS
02/02/2017,23,1,0,CMS
02/02/2017,75,5,2,CMS
01/19/2017,21,3,1,CMS
12/08/2016,132,5,4,CMS
02/04/2016,10,1,0,CMS
01/26/2016,30,0,1,CMS
01/21/2016,39,5,0,CMS
10/29/2015,47,3,1,CMS
10/16/2015,30,4,0,CMS
07/23/2015,16,1,0,CMS
07/13/2015,21,2,0,CMS
04/06/2017,34,1,0,COH
02/17/2017,15,1,0,COH
01/31/2017,129,7,3,COH
01/31/2017,194,7,6,COH
11/14/2016,46,4,0,COH
09/30/2016,14,1,0,COH
08/22/2016,26,1,0,COH
08/09/2016,117,10,3,COH
08/09/2016,21,2,0,COH
08/09/2016,196,5,3,COH
08/01/2016,47,2,1,COH
07/14/2016,71,1,0,COH
06/09/2016,77,2,1,COH
05/18/2016,9,1,0,COH
04/26/2016,74,1,2,COH
02/18/2016,29,2,1,COH
01/26/2016,105,1,2,COH
11/12/2015,25,2,1,COH
10/27/2015,5,0,0,COH
08/04/2015,47,2,4,COH
08/04/2015,35,2,1,COH
05/15/2015,26,2,1,COH
05/04/2015,29,1,1,COH
03/23/2017,209,4,8,KO
02/23/2017,103,6,1,KO
01/27/2017,46,2,0,KO
01/18/2017,68,6,1,KO
12/21/2016,96,6,2,KO
11/14/2016,84,6,0,KO
10/31/2016,59,5,1,KO
10/26/2016,230,9,5,KO
09/29/2016,70,3,0,KO
09/16/2016,41,6,2,KO
08/30/2016,35,0,2,KO
08/30/2016,30,2,3,KO
08/29/2016,41,1,0,KO
08/29/2016,29,2,3,KO
07/27/2016,136,8,1,KO
07/27/2016,170,7,2,KO
07/27/2016,99,4,0,KO
07/21/2016,10,1,0,KO
06/28/2016,34,0,1,KO
06/16/2016,63,2,2,KO
06/15/2016,97,3,0,KO
06/06/2016,131,5,3,KO
05/24/2016,131,4,1,KO
05/10/2016,74,2,1,KO
03/15/2016,133,8,5,KO
02/18/2016,53,6,0,KO
02/09/2016,124,5,4,KO
12/29/2015,68,7,1,KO
12/23/2015,216,7,12,KO
12/16/2015,179,6,12,KO
12/02/2015,137,9,5,KO
11/30/2015,31,0,3,KO
11/24/2015,111,3,5,KO
11/10/2015,152,7,8,KO
10/21/2015,187,4,3,KO
10/21/2015,47,0,0,KO
10/21/2015,26,0,1,KO
10/15/2015,23,2,0,KO
10/04/2015,75,0,0,KO
09/24/2015,166,7,0,KO
08/13/2015,18,1,0,KO
07/28/2015,18,1,0,KO
07/16/2015,23,2,0,KO
06/01/2015,88,4,0,KO
04/30/2015,23,3,0,KO
03/14/2017,54,8,1,CTSH
03/01/2017,45,9,1,CTSH
03/01/2017,71,7,2,CTSH
02/08/2017,22,3,1,CTSH
11/07/2016,65,7,0,CTSH
09/30/2016,21,4,0,CTSH
08/05/2016,132,7,0,CTSH
05/06/2016,111,9,0,CTSH
02/08/2016,85,1,0,CTSH
11/04/2015,41,1,0,CTSH
08/05/2015,66,1,0,CTSH
07/02/2015,34,1,0,CTSH
06/24/2015,99,16,3,CTSH
05/12/2015,30,6,1,CTSH
05/04/2015,71,1,0,CTSH
03/09/2017,23,3,0,CL
01/27/2017,163,7,7,CL
01/12/2017,30,3,0,CL
07/28/2016,137,6,5,CL
06/09/2016,10,1,0,CL
03/10/2016,71,2,2,CL
03/10/2016,52,5,1,CL
01/14/2016,21,2,0,CL
09/10/2015,22,2,0,CL
07/30/2015,39,2,3,CL
06/11/2015,22,3,0,CL
04/30/2015,82,1,5,CL
04/13/2017,46,6,1,CMCSA
03/20/2017,29,0,1,CMCSA
03/06/2017,26,4,2,CMCSA
03/03/2017,72,2,0,CMCSA
03/03/2017,27,0,0,CMCSA
02/28/2017,83,4,2,CMCSA
02/27/2017,21,1,1,CMCSA
02/23/2017,98,1,11,CMCSA
01/31/2017,33,6,2,CMCSA
01/26/2017,74,5,2,CMCSA
01/26/2017,56,3,0,CMCSA
12/07/2016,20,1,1,CMCSA
12/07/2016,55,3,4,CMCSA
12/01/2016,61,2,1,CMCSA
11/21/2016,34,3,0,CMCSA
10/26/2016,61,3,0,CMCSA
10/05/2016,176,10,1,CMCSA
09/29/2016,14,0,0,CMCSA
08/23/2016,100,6,1,CMCSA
08/08/2016,70,6,3,CMCSA
08/03/2016,39,5,0,CMCSA
07/28/2016,12,0,0,CMCSA
07/27/2016,8,1,0,CMCSA
07/27/2016,42,2,0,CMCSA
07/21/2016,76,7,4,CMCSA
07/19/2016,77,0,0,CMCSA
07/06/2016,45,4,0,CMCSA
07/05/2016,17,2,1,CMCSA
07/05/2016,32,2,1,CMCSA
06/23/2016,25,3,0,CMCSA
06/02/2016,46,6,2,CMCSA
05/31/2016,93,11,0,CMCSA
05/11/2016,14,3,0,CMCSA
04/28/2016,92,8,2,CMCSA
04/05/2016,38,3,0,CMCSA
02/03/2016,64,5,2,CMCSA
01/19/2016,141,9,4,CMCSA
01/18/2016,232,8,5,CMCSA
12/22/2015,212,6,16,CMCSA
12/15/2015,193,2,8,CMCSA
11/24/2015,183,9,12,CMCSA
11/09/2015,219,5,8,CMCSA
10/27/2015,26,3,0,CMCSA
09/16/2015,217,11,3,CMCSA
07/23/2015,30,3,1,CMCSA
05/21/2015,23,1,1,CMCSA
05/11/2015,18,1,1,CMCSA
12/14/2016,16,2,1,CMA
07/26/2016,32,3,1,CMA
07/19/2016,198,11,7,CMA
06/29/2016,76,12,7,CMA
06/14/2016,31,0,3,CMA
05/03/2016,29,0,1,CMA
04/26/2016,27,3,0,CMA
01/26/2016,25,3,0,CMA
11/10/2015,24,3,0,CMA
07/28/2015,24,3,0,CMA
03/28/2017,49,2,1,CAG
03/23/2017,173,5,2,CAG
02/17/2017,52,11,0,CAG
12/22/2016,131,8,3,CAG
10/26/2016,48,2,0,CAG
10/13/2016,146,6,1,CAG
10/11/2016,46,5,0,CAG
10/11/2016,50,5,1,CAG
09/29/2016,66,3,3,CAG
09/29/2016,86,5,2,CAG
09/29/2016,41,2,3,CAG
09/26/2016,30,0,0,CAG
07/14/2016,36,3,0,CAG
07/13/2016,87,4,1,CAG
07/13/2016,71,1,3,CAG
06/30/2016,85,3,3,CAG
06/27/2016,60,7,1,CAG
06/08/2016,33,5,1,CAG
06/08/2016,79,4,1,CAG
05/24/2016,70,2,1,CAG
05/24/2016,54,0,1,CAG
05/23/2016,52,3,2,CAG
04/07/2016,27,2,1,CAG
02/01/2016,57,3,1,CAG
12/18/2015,198,8,8,CAG
12/15/2015,27,2,1,CAG
11/18/2015,223,13,5,CAG
11/02/2015,95,5,0,CAG
10/01/2015,198,13,5,CAG
09/25/2015,27,2,1,CAG
07/14/2015,21,2,0,CAG
05/20/2015,169,6,9,CAG
05/18/2015,114,4,5,CAG
05/12/2015,18,2,1,CAG
04/13/2017,77,10,0,CXO
02/21/2017,81,3,2,CXO
01/13/2017,26,2,0,CXO
12/13/2016,48,3,0,CXO
11/21/2016,162,8,7,CXO
11/08/2016,174,11,9,CXO
10/04/2016,27,1,0,CXO
08/15/2016,35,2,0,CXO
08/15/2016,82,5,2,CXO
08/02/2016,95,5,2,CXO
05/19/2016,44,1,3,CXO
09/30/2015,116,7,1,CXO
09/30/2015,89,7,0,CXO
07/29/2015,13,0,0,CXO
05/04/2015,21,0,0,CXO
04/13/2017,36,3,0,COP
04/13/2017,125,8,1,COP
04/11/2017,122,6,0,COP
04/06/2017,125,10,5,COP
03/30/2017,45,6,2,COP
03/29/2017,15,0,0,COP
03/29/2017,202,13,6,COP
03/29/2017,149,10,3,COP
02/22/2017,211,19,4,COP
02/08/2017,58,6,1,COP
02/02/2017,62,2,1,COP
02/02/2017,164,7,5,COP
01/31/2017,16,1,0,COP
10/27/2016,154,8,5,COP
10/06/2016,7,1,0,COP
09/22/2016,61,1,1,COP
07/28/2016,43,1,0,COP
07/28/2016,125,6,4,COP
07/21/2016,28,1,1,COP
07/21/2016,16,0,0,COP
07/13/2016,85,5,0,COP
07/13/2016,58,1,0,COP
07/13/2016,7,1,0,COP
06/01/2016,64,1,2,COP
05/10/2016,38,1,0,COP
02/18/2016,56,1,4,COP
02/04/2016,21,1,0,COP
12/31/2015,163,9,5,COP
12/22/2015,238,6,10,COP
12/10/2015,57,1,0,COP
10/29/2015,208,9,2,COP
10/29/2015,15,0,0,COP
10/09/2015,21,1,1,COP
10/08/2015,232,9,7,COP
08/31/2015,67,0,5,COP
07/30/2015,47,1,0,COP
07/16/2015,26,2,1,COP
05/12/2015,21,1,1,COP
04/30/2015,14,0,0,COP
02/16/2017,96,5,4,ED
01/19/2017,111,2,1,ED
01/12/2017,22,1,1,ED
11/16/2016,48,6,0,ED
11/03/2016,42,4,0,ED
10/31/2016,59,5,0,ED
08/04/2016,67,8,0,ED
07/27/2016,57,6,2,ED
07/26/2016,191,5,4,ED
07/21/2016,17,2,0,ED
01/25/2016,43,1,2,ED
01/21/2016,26,2,0,ED
10/22/2015,24,2,0,ED
08/06/2015,23,1,0,ED
07/16/2015,24,2,0,ED
05/07/2015,69,5,0,ED
04/06/2017,177,3,2,STZ
01/25/2017,67,2,3,STZ
01/05/2017,97,2,0,STZ
11/21/2016,50,8,2,STZ
10/31/2016,86,5,2,STZ
10/16/2016,35,2,3,STZ
10/05/2016,179,4,3,STZ
09/30/2016,23,0,0,STZ
07/22/2016,26,3,3,STZ
06/30/2016,140,5,1,STZ
06/03/2016,27,2,0,STZ
03/09/2016,134,9,2,STZ
01/07/2016,23,1,0,STZ
11/19/2015,40,2,0,STZ
10/07/2015,24,1,0,STZ
07/01/2015,23,0,0,STZ
06/15/2015,39,1,2,STZ
12/07/2016,22,4,1,GLW
10/25/2016,173,4,1,GLW
07/28/2016,76,3,0,GLW
07/27/2016,176,7,2,GLW
07/20/2016,24,0,0,GLW
06/22/2016,36,1,0,GLW
06/01/2016,34,2,0,GLW
05/13/2016,26,2,0,GLW
04/28/2016,27,3,0,GLW
02/03/2016,32,3,0,GLW
01/19/2016,44,5,1,GLW
12/11/2015,88,4,1,GLW
10/29/2015,45,6,1,GLW
10/07/2015,23,3,0,GLW
07/21/2015,53,1,4,GLW
07/15/2015,28,2,0,GLW
06/30/2015,27,2,1,GLW
05/06/2015,84,6,1,GLW
04/29/2015,23,3,0,GLW
04/28/2015,30,1,0,GLW
04/05/2017,70,2,2,COST
03/20/2017,22,2,2,COST
03/02/2017,173,5,0,COST
02/01/2017,53,1,1,COST
12/07/2016,217,11,4,COST
12/07/2016,87,6,2,COST
11/02/2016,23,1,0,COST
10/11/2016,27,2,0,COST
10/05/2016,41,1,0,COST
09/30/2016,42,4,1,COST
09/29/2016,49,2,0,COST
09/29/2016,49,2,0,COST
09/29/2016,63,2,2,COST
08/31/2016,66,1,1,COST
07/06/2016,48,1,0,COST
06/23/2016,25,1,0,COST
06/20/2016,37,5,3,COST
06/01/2016,76,0,0,COST
05/25/2016,69,2,2,COST
04/14/2016,21,2,0,COST
11/26/2015,204,4,12,COST
10/29/2015,31,2,1,COST
09/21/2015,28,1,1,COST
07/27/2015,28,2,1,COST
07/16/2015,100,7,3,COST
04/03/2017,56,7,3,COTY
02/09/2017,174,9,2,COTY
02/09/2017,173,11,2,COTY
01/10/2017,24,2,1,COTY
01/10/2017,147,9,5,COTY
12/09/2016,27,3,1,COTY
10/06/2016,14,0,0,COTY
10/05/2016,22,2,2,COTY
09/27/2016,18,0,2,COTY
09/01/2016,78,9,2,COTY
08/16/2016,67,7,0,COTY
08/16/2016,126,9,2,COTY
08/01/2016,33,4,0,COTY
07/21/2016,67,2,4,COTY
02/04/2016,26,4,1,COTY
01/27/2016,46,4,0,COTY
12/22/2015,243,23,7,COTY
11/03/2015,133,7,4,COTY
11/02/2015,29,4,2,COTY
10/19/2015,18,2,0,COTY
09/11/2015,43,3,1,COTY
07/09/2015,91,9,3,COTY
06/23/2015,49,1,0,COTY
05/07/2015,9,1,0,COTY
01/25/2017,51,0,0,CCI
08/22/2016,69,4,0,CCI
08/22/2016,56,0,0,CCI
07/21/2016,45,2,0,CCI
04/26/2016,168,9,0,CCI
04/08/2016,83,5,1,CCI
03/09/2016,12,1,0,CCI
02/18/2016,33,4,1,CCI
01/28/2016,46,2,0,CCI
01/27/2016,16,1,0,CCI
10/22/2015,31,3,1,CCI
10/21/2015,28,1,0,CCI
09/24/2015,35,1,0,CCI
06/23/2015,17,0,0,CCI
05/29/2015,27,3,1,CCI
05/28/2015,101,3,0,CCI
05/14/2015,50,2,0,CCI
05/14/2015,130,4,1,CCI
04/30/2015,24,2,0,CCI
04/28/2015,182,3,1,CCI
03/08/2017,36,2,4,CSRA
02/07/2017,77,6,0,CSRA
11/30/2016,94,11,0,CSRA
11/09/2016,73,5,0,CSRA
08/10/2016,91,7,0,CSRA
06/23/2016,26,3,0,CSRA
05/25/2016,97,4,0,CSRA
03/15/2016,33,3,1,CSRA
03/15/2016,31,3,1,CSRA
12/22/2015,57,4,2,CSRA
03/06/2017,211,17,12,CSX
03/06/2017,31,2,1,CSX
03/06/2017,36,4,1,CSX
02/21/2017,76,3,3,CSX
02/10/2017,31,3,2,CSX
01/29/2017,28,1,2,CSX
01/18/2017,34,3,0,CSX
01/18/2017,22,2,0,CSX
10/12/2016,42,2,0,CSX
10/05/2016,8,1,0,CSX
07/13/2016,17,0,0,CSX
07/13/2016,62,5,2,CSX
07/13/2016,8,1,0,CSX
05/23/2016,48,1,4,CSX
05/20/2016,21,0,1,CSX
05/13/2016,14,4,1,CSX
03/08/2016,239,9,11,CSX
02/12/2016,28,2,0,CSX
02/11/2016,30,3,1,CSX
01/12/2016,16,1,0,CSX
10/20/2015,88,3,1,CSX
10/14/2015,47,2,3,CSX
10/08/2015,212,10,12,CSX
10/08/2015,35,3,1,CSX
07/14/2015,30,0,0,CSX
07/08/2015,13,2,0,CSX
07/01/2015,144,4,9,CSX
05/28/2015,22,2,1,CSX
05/14/2015,61,0,0,CSX
04/10/2017,61,3,1,CMI
08/02/2016,76,2,1,CMI
07/12/2016,37,7,1,CMI
05/03/2016,31,1,0,CMI
02/16/2016,62,2,0,CMI
02/09/2016,24,2,0,CMI
02/09/2016,40,3,0,CMI
02/04/2016,23,0,1,CMI
10/27/2015,127,2,5,CMI
10/13/2015,22,2,0,CMI
07/28/2015,25,0,0,CMI
07/14/2015,34,4,0,CMI
05/05/2015,57,9,2,CMI
04/28/2015,24,0,0,CMI
03/31/2017,70,9,3,CVS
03/29/2017,27,4,0,CVS
02/09/2017,162,10,2,CVS
12/15/2016,106,9,1,CVS
11/08/2016,183,15,3,CVS
09/30/2016,51,4,1,CVS
09/22/2016,9,2,0,CVS
08/17/2016,37,2,1,CVS
08/12/2016,20,1,0,CVS
08/03/2016,114,3,0,CVS
08/02/2016,171,12,1,CVS
07/29/2016,33,1,0,CVS
07/06/2016,9,2,0,CVS
05/16/2016,65,5,0,CVS
04/25/2016,149,13,2,CVS
03/02/2016,34,4,1,CVS
02/09/2016,73,4,0,CVS
12/16/2015,90,4,4,CVS
12/16/2015,43,2,1,CVS
12/16/2015,45,7,1,CVS
10/30/2015,55,1,0,CVS
10/01/2015,27,3,0,CVS
09/15/2015,151,10,1,CVS
08/18/2015,16,2,0,CVS
08/04/2015,51,1,0,CVS
06/15/2015,208,18,10,CVS
05/21/2015,65,8,1,CVS
05/13/2015,15,1,0,CVS
05/01/2015,64,1,1,CVS
02/01/2017,22,0,1,DHI
09/27/2016,79,4,0,DHI
07/21/2016,68,1,3,DHI
07/21/2016,139,8,6,DHI
04/21/2016,10,1,0,DHI
01/25/2016,25,2,0,DHI
07/28/2015,24,2,0,DHI
04/27/2015,61,2,2,DHI
03/06/2017,109,5,0,DHR
01/31/2017,94,9,0,DHR
09/06/2016,40,0,2,DHR
09/06/2016,16,0,2,DHR
09/06/2016,21,2,1,DHR
09/06/2016,87,6,1,DHR
07/25/2016,150,11,0,DHR
06/21/2016,74,4,2,DHR
06/09/2016,37,4,0,DHR
06/09/2016,57,6,1,DHR
06/06/2016,33,2,0,DHR
06/01/2016,70,5,0,DHR
05/13/2016,116,8,8,DHR
04/21/2016,61,4,0,DHR
01/26/2016,57,2,0,DHR
12/16/2015,42,3,0,DHR
12/08/2015,19,1,0,DHR
09/21/2015,20,1,1,DHR
